,Trained_Year,Based_On,Year,Month,Actual_value,Predicted_value,Accuracy
322,2015,Auto Arima,2011,01-10-2011,1471.344872,1492.692063,0.985491375
323,2015,Auto Arima,2011,01-11-2011,1591.192481,1642.551403,0.967722998
324,2015,Auto Arima,2011,01-12-2011,1946.487392,1979.081183,0.983255072
325,2015,Auto Arima,2012,01-01-2012,1579.553659,1662.244308,0.947649358
326,2015,Auto Arima,2012,01-02-2012,1271.618161,1306.218588,0.972790239
327,2015,Auto Arima,2012,01-03-2012,1454.67904,1524.362636,0.952096927
328,2015,Auto Arima,2012,01-04-2012,1383.085355,1542.329977,0.884862766
329,2015,Auto Arima,2012,01-05-2012,1256.578116,1340.886857,0.932906088
330,2015,Auto Arima,2012,01-06-2012,1250.914708,1430.298778,0.856597681
331,2015,Auto Arima,2012,01-07-2012,1424.697673,1242.687906,0.872246744
332,2015,Auto Arima,2012,01-08-2012,1209.697283,1334.016172,0.897231406
333,2015,Auto Arima,2012,01-09-2012,1290.272206,1417.130625,0.901680887
334,2015,Auto Arima,2012,01-10-2012,1461.46163,1495.654888,0.976603383
335,2015,Auto Arima,2012,01-11-2012,1659.064149,1617.92168,0.9752014
336,2015,Auto Arima,2012,01-12-2012,1762.816821,1945.970639,0.896101617
337,2015,Auto Arima,2013,01-01-2013,1515.563794,1650.346974,0.9110673
338,2015,Auto Arima,2013,01-02-2013,1442.783329,1307.64373,0.9063341
339,2015,Auto Arima,2013,01-03-2013,1494.53245,1451.595268,0.971270492
340,2015,Auto Arima,2013,01-04-2013,1198.571522,1433.87318,0.803681588
341,2015,Auto Arima,2013,01-05-2013,1415.179078,1328.036749,0.938423108
342,2015,Auto Arima,2013,01-06-2013,1170.703381,1299.327399,0.890130993
343,2015,Auto Arima,2013,01-07-2013,1399.530637,1360.479123,0.972096706
344,2015,Auto Arima,2013,01-08-2013,1199.030512,1269.350152,0.941352919
345,2015,Auto Arima,2013,01-09-2013,1285.699875,1347.079342,0.952259879
346,2015,Auto Arima,2013,01-10-2013,1574.435691,1477.580153,0.938482379
347,2015,Auto Arima,2013,01-11-2013,1576.22275,1618.042771,0.973468203
348,2015,Auto Arima,2013,01-12-2013,1897.742974,1851.767786,0.975773754
349,2015,Auto Arima,2014,01-01-2014,1431.416965,1545.54975,0.920265871
350,2015,Auto Arima,2014,01-02-2014,1295.234895,1398.812916,0.920031477
351,2015,Auto Arima,2014,01-03-2014,1298.673707,1510.956326,0.83653891
352,2015,Auto Arima,2014,01-04-2014,1500.886595,1346.217597,0.896948245
353,2015,Auto Arima,2014,01-05-2014,1255.636159,1324.502268,0.945154407
354,2015,Auto Arima,2014,01-06-2014,1248.203353,1246.980937,0.99902066
355,2015,Auto Arima,2014,01-07-2014,1295.34551,1371.438618,0.941256516
356,2015,Auto Arima,2014,01-08-2014,1273.485672,1248.220225,0.980160399
357,2015,Auto Arima,2014,01-09-2014,1338.542127,1299.589038,0.97089887
358,2015,Auto Arima,2014,01-10-2014,1439.808765,1520.143777,0.944204388
359,2015,Auto Arima,2014,01-11-2014,1584.612492,1619.606473,0.977916379
360,2015,Auto Arima,2014,01-12-2014,1810.307154,1882.311543,0.960225319
361,2015,Auto Arima,2015,01-01-2015,1662.501069,1498.647856,0.90144174
362,2015,Auto Arima,2015,01-02-2015,1055.452127,1293.05079,0.774884472
363,2015,Auto Arima,2015,01-03-2015,1572.300884,1429.033241,0.908880263
364,2015,Auto Arima,2015,01-04-2015,1261.277434,1386.51966,0.90070208
365,2015,Auto Arima,2015,01-05-2015,1093.949577,1325.144295,0.788660535
366,2015,Auto Arima,2015,01-06-2015,1288.687455,1291.169725,0.9980738
367,2015,Auto Arima,2015,01-07-2015,1421.229635,1327.754477,0.934229377
368,2015,Auto Arima,2015,01-08-2015,1318.693795,1236.04345,0.937324081
369,2015,Auto Arima,2015,01-09-2015,1331.707548,1306.79673,0.981294077
370,2015,Auto Arima,2015,01-10-2015,1485.756646,1471.487301,0.990395907
371,2015,Auto Arima,2015,01-11-2015,1571.134384,1588.954178,0.988658008
372,2015,Auto Arima,2015,01-12-2015,1965.386745,1841.057811,0.936740729
373,2015,Auto Arima,2016,01-01-2016,1468.391614,1560.94124,0.93697211
374,2015,Auto Arima,2016,01-02-2016,1202.601797,1169.333698,0.972336563
375,2015,Auto Arima,2016,01-03-2016,1493.370473,1491.18852,0.998538907
376,2015,Auto Arima,2016,01-04-2016,1276.321496,1326.407464,0.960757561
377,2015,Auto Arima,2016,01-05-2016,1217.321543,1179.239046,0.968716157
378,2015,Auto Arima,2016,01-06-2016,1182.128779,1268.996146,0.926516156
379,2015,Auto Arima,2016,01-07-2016,1395.204644,1381.983566,0.990523915
380,2015,Auto Arima,2016,01-08-2016,1231.507862,1292.569805,0.950416928
381,2015,Auto Arima,2016,01-09-2016,1377.947097,1328.717865,0.964273497
382,2015,Auto Arima,2016,01-10-2016,1439.062829,1482.032915,0.970140229
383,2015,Auto Arima,2016,01-11-2016,1594.208192,1579.853007,0.990995414
384,2015,Auto Arima,2016,01-12-2016,1935.742292,1911.884904,0.987675329
385,2014,Lowest AIC,2009,01-01-2009,1611.309904,1610.379614,0.99942265
386,2014,Lowest AIC,2009,01-02-2009,1343.166985,1342.958649,0.999844892
387,2014,Lowest AIC,2009,01-03-2009,1563.248524,1562.926133,0.999793769
388,2014,Lowest AIC,2009,01-04-2009,1542.646804,1542.424677,0.999856009
389,2014,Lowest AIC,2009,01-05-2009,1393.522857,1393.480549,0.999969639
390,2014,Lowest AIC,2009,01-06-2009,1505.522483,1505.384256,0.999908187
391,2014,Lowest AIC,2009,01-07-2009,1192.494217,1192.667259,0.99985489
392,2014,Lowest AIC,2009,01-08-2009,1333.554577,1333.573395,0.999985889
393,2014,Lowest AIC,2009,01-09-2009,1511.87638,1511.724425,0.999899493
394,2014,Lowest AIC,2009,01-10-2009,1552.030974,1551.85606,0.9998873
395,2014,Lowest AIC,2009,01-11-2009,1770.121471,1769.7541,0.99979246
396,2014,Lowest AIC,2009,01-12-2009,2142.850474,2142.833424,0.999992043
397,2014,Lowest AIC,2010,01-01-2010,1578.423817,1584.242288,0.996313746
398,2014,Lowest AIC,2010,01-02-2010,1282.251782,1295.868153,0.989380892
399,2014,Lowest AIC,2010,01-03-2010,1565.996896,1537.130656,0.98156686
400,2014,Lowest AIC,2010,01-04-2010,1406.814602,1472.161677,0.953549618
401,2014,Lowest AIC,2010,01-05-2010,1371.829516,1369.91277,0.998602781
402,2014,Lowest AIC,2010,01-06-2010,1466.819963,1455.703012,0.992421053
403,2014,Lowest AIC,2010,01-07-2010,1230.075862,1154.916866,0.938898894
404,2014,Lowest AIC,2010,01-08-2010,1316.638416,1267.277624,0.962509986
405,2014,Lowest AIC,2010,01-09-2010,1461.90817,1454.170733,0.994707303
406,2014,Lowest AIC,2010,01-10-2010,1415.710175,1498.188431,0.94174072
407,2014,Lowest AIC,2010,01-11-2010,1565.999475,1738.403072,0.889908266
408,2014,Lowest AIC,2010,01-12-2010,1872.276643,2142.236748,0.85581185
409,2014,Lowest AIC,2011,01-01-2011,1700.400237,1615.64021,0.950152896
410,2014,Lowest AIC,2011,01-02-2011,1277.937634,1187.621901,0.929326963
411,2014,Lowest AIC,2011,01-03-2011,1484.16489,1445.84341,0.97417977
412,2014,Lowest AIC,2011,01-04-2011,1577.484479,1387.030336,0.879267185
413,2014,Lowest AIC,2011,01-05-2011,1256.881635,1236.735618,0.983971429
414,2014,Lowest AIC,2011,01-06-2011,1365.863201,1412.759791,0.965665237
415,2014,Lowest AIC,2011,01-07-2011,1194.73614,1174.015453,0.982656684
416,2014,Lowest AIC,2011,01-08-2011,1408.328134,1262.546868,0.896486293
417,2014,Lowest AIC,2011,01-09-2011,1329.566484,1364.027104,0.974081311
418,2014,Lowest AIC,2011,01-10-2011,1471.344872,1440.146276,0.978795865
419,2014,Lowest AIC,2011,01-11-2011,1591.192481,1590.158027,0.999349888
420,2014,Lowest AIC,2011,01-12-2011,1946.487392,1948.121093,0.999160693
421,2014,Lowest AIC,2012,01-01-2012,1579.553659,1578.960098,0.999624222
422,2014,Lowest AIC,2012,01-02-2012,1271.618161,1231.962513,0.968814815
423,2014,Lowest AIC,2012,01-03-2012,1454.67904,1449.369603,0.996350097
424,2014,Lowest AIC,2012,01-04-2012,1383.085355,1452.281369,0.949969817
425,2014,Lowest AIC,2012,01-05-2012,1256.578116,1289.604192,0.973717451
426,2014,Lowest AIC,2012,01-06-2012,1250.914708,1374.756794,0.900998777
427,2014,Lowest AIC,2012,01-07-2012,1424.697673,1190.978402,0.835951672
428,2014,Lowest AIC,2012,01-08-2012,1209.697283,1196.537939,0.989121788
429,2014,Lowest AIC,2012,01-09-2012,1290.272206,1346.256711,0.956610315
430,2014,Lowest AIC,2012,01-10-2012,1461.46163,1436.062674,0.982620853
431,2014,Lowest AIC,2012,01-11-2012,1659.064149,1554.599606,0.937034054
432,2014,Lowest AIC,2012,01-12-2012,1762.816821,1870.464432,0.938934318
433,2014,Lowest AIC,2013,01-01-2013,1515.563794,1591.980776,0.949578512
434,2014,Lowest AIC,2013,01-02-2013,1442.783329,1245.913373,0.863548496
435,2014,Lowest AIC,2013,01-03-2013,1494.53245,1346.400274,0.900883935
436,2014,Lowest AIC,2013,01-04-2013,1198.571522,1337.381421,0.884187221
437,2014,Lowest AIC,2013,01-05-2013,1415.179078,1295.664671,0.915548209
438,2014,Lowest AIC,2013,01-06-2013,1170.703381,1243.382419,0.937918486
439,2014,Lowest AIC,2013,01-07-2013,1399.530637,1271.10925,0.908239674
440,2014,Lowest AIC,2013,01-08-2013,1199.030512,1186.696162,0.989713064
441,2014,Lowest AIC,2013,01-09-2013,1285.699875,1302.673269,0.986798324
442,2014,Lowest AIC,2013,01-10-2013,1574.435691,1423.243772,0.903970724
443,2014,Lowest AIC,2013,01-11-2013,1576.22275,1526.834284,0.968666569
444,2014,Lowest AIC,2013,01-12-2013,1897.742974,1820.18398,0.959130928
445,2014,Lowest AIC,2014,01-01-2014,1431.416965,1495.240629,0.955412248
446,2014,Lowest AIC,2014,01-02-2014,1295.234895,1330.996277,0.972390041
447,2014,Lowest AIC,2014,01-03-2014,1298.673707,1461.873669,0.874333359
448,2014,Lowest AIC,2014,01-04-2014,1500.886595,1367.383228,0.91105033
449,2014,Lowest AIC,2014,01-05-2014,1255.636159,1234.23894,0.982959061
450,2014,Lowest AIC,2014,01-06-2014,1248.203353,1218.86146,0.976492698
451,2014,Lowest AIC,2014,01-07-2014,1295.34551,1278.484609,0.986983472
452,2014,Lowest AIC,2014,01-08-2014,1273.485672,1202.078994,0.943928165
453,2014,Lowest AIC,2014,01-09-2014,1338.542127,1254.479082,0.937198058
454,2014,Lowest AIC,2014,01-10-2014,1439.808765,1435.253864,0.996836454
455,2014,Lowest AIC,2014,01-11-2014,1584.612492,1572.629092,0.992437646
456,2014,Lowest AIC,2014,01-12-2014,1810.307154,1846.163786,0.980193067
457,2014,Lowest AIC,2015,01-01-2015,1662.501069,1488.314109,0.895225956
458,2014,Lowest AIC,2015,01-02-2015,1055.452127,1284.139176,0.783327881
459,2014,Lowest AIC,2015,01-03-2015,1572.300884,1371.69856,0.872414799
460,2014,Lowest AIC,2015,01-04-2015,1261.277434,1369.505036,0.914192073
461,2014,Lowest AIC,2015,01-05-2015,1093.949577,1264.929546,0.843703976
462,2014,Lowest AIC,2015,01-06-2015,1288.687455,1222.475614,0.948620715
463,2014,Lowest AIC,2015,01-07-2015,1421.229635,1278.196328,0.899359468
464,2014,Lowest AIC,2015,01-08-2015,1318.693795,1220.197681,0.92530782
465,2014,Lowest AIC,2015,01-09-2015,1331.707548,1289.967983,0.968657109
466,2014,Lowest AIC,2015,01-10-2015,1485.756646,1439.061328,0.968571355
467,2014,Lowest AIC,2015,01-11-2015,1571.134384,1558.283248,0.991820473
468,2014,Lowest AIC,2015,01-12-2015,1965.386745,1813.905982,0.922925723
469,2014,Lowest AIC,2016,01-01-2016,1468.391614,1459.116794,0.993683688
470,2014,Lowest AIC,2016,01-02-2016,1202.601797,1264.438204,0.948581145
471,2014,Lowest AIC,2016,01-03-2016,1493.370473,1351.997588,0.905333012
472,2014,Lowest AIC,2016,01-04-2016,1276.321496,1349.804063,0.942426287
473,2014,Lowest AIC,2016,01-05-2016,1217.321543,1245.228574,0.977075054
474,2014,Lowest AIC,2016,01-06-2016,1182.128779,1202.774642,0.982535014
475,2014,Lowest AIC,2016,01-07-2016,1395.204644,1258.495356,0.902014884
476,2014,Lowest AIC,2016,01-08-2016,1231.507862,1200.496709,0.97481855
477,2014,Lowest AIC,2016,01-09-2016,1377.947097,1270.267011,0.921854702
478,2014,Lowest AIC,2016,01-10-2016,1439.062829,1419.360356,0.986308817
479,2014,Lowest AIC,2016,01-11-2016,1594.208192,1538.582275,0.965107495
480,2014,Lowest AIC,2016,01-12-2016,1935.742292,1794.20501,0.926882167
481,2014,Lowest OutSample Mape,2009,01-01-2009,1611.309904,1610.379614,0.99942265
482,2014,Lowest OutSample Mape,2009,01-02-2009,1343.166985,1342.958649,0.999844892
483,2014,Lowest OutSample Mape,2009,01-03-2009,1563.248524,1562.926133,0.999793769
484,2014,Lowest OutSample Mape,2009,01-04-2009,1542.646804,1542.424677,0.999856009
485,2014,Lowest OutSample Mape,2009,01-05-2009,1393.522857,1393.480549,0.999969639
486,2014,Lowest OutSample Mape,2009,01-06-2009,1505.522483,1505.384256,0.999908187
487,2014,Lowest OutSample Mape,2009,01-07-2009,1192.494217,1192.66726,0.99985489
488,2014,Lowest OutSample Mape,2009,01-08-2009,1333.554577,1333.573395,0.999985889
489,2014,Lowest OutSample Mape,2009,01-09-2009,1511.87638,1511.724425,0.999899493
490,2014,Lowest OutSample Mape,2009,01-10-2009,1552.030974,1551.85606,0.9998873
491,2014,Lowest OutSample Mape,2009,01-11-2009,1770.121471,1769.7541,0.99979246
492,2014,Lowest OutSample Mape,2009,01-12-2009,2142.850474,2142.833424,0.999992043
493,2014,Lowest OutSample Mape,2010,01-01-2010,1578.423817,1584.242291,0.996313744
494,2014,Lowest OutSample Mape,2010,01-02-2010,1282.251782,1296.256154,0.989078298
495,2014,Lowest OutSample Mape,2010,01-03-2010,1565.996896,1536.767731,0.981335107
496,2014,Lowest OutSample Mape,2010,01-04-2010,1406.814602,1473.491406,0.952604413
497,2014,Lowest OutSample Mape,2010,01-05-2010,1371.829516,1364.5389,0.994685479
498,2014,Lowest OutSample Mape,2010,01-06-2010,1466.819963,1458.108318,0.994060863
499,2014,Lowest OutSample Mape,2010,01-07-2010,1230.075862,1157.338989,0.940867978
500,2014,Lowest OutSample Mape,2010,01-08-2010,1316.638416,1271.148736,0.965450134
501,2014,Lowest OutSample Mape,2010,01-09-2010,1461.90817,1451.695348,0.993014047
502,2014,Lowest OutSample Mape,2010,01-10-2010,1415.710175,1492.657707,0.945647398
503,2014,Lowest OutSample Mape,2010,01-11-2010,1565.999475,1733.552688,0.893005575
504,2014,Lowest OutSample Mape,2010,01-12-2010,1872.276643,2149.540403,0.851910901
505,2014,Lowest OutSample Mape,2011,01-01-2011,1700.400237,1626.209859,0.956368873
506,2014,Lowest OutSample Mape,2011,01-02-2011,1277.937634,1218.369912,0.953387614
507,2014,Lowest OutSample Mape,2011,01-03-2011,1484.16489,1455.686871,0.980812092
508,2014,Lowest OutSample Mape,2011,01-04-2011,1577.484479,1382.218604,0.876216928
509,2014,Lowest OutSample Mape,2011,01-05-2011,1256.881635,1233.370995,0.981294468
510,2014,Lowest OutSample Mape,2011,01-06-2011,1365.863201,1392.523743,0.980480811
511,2014,Lowest OutSample Mape,2011,01-07-2011,1194.73614,1155.111202,0.966833733
512,2014,Lowest OutSample Mape,2011,01-08-2011,1408.328134,1253.454769,0.890030341
513,2014,Lowest OutSample Mape,2011,01-09-2011,1329.566484,1362.45656,0.975262556
514,2014,Lowest OutSample Mape,2011,01-10-2011,1471.344872,1426.325137,0.969402323
515,2014,Lowest OutSample Mape,2011,01-11-2011,1591.192481,1590.949869,0.999847528
516,2014,Lowest OutSample Mape,2011,01-12-2011,1946.487392,1949.848549,0.998273219
517,2014,Lowest OutSample Mape,2012,01-01-2012,1579.553659,1577.207402,0.998514608
518,2014,Lowest OutSample Mape,2012,01-02-2012,1271.618161,1230.500456,0.967665054
519,2014,Lowest OutSample Mape,2012,01-03-2012,1454.67904,1451.654069,0.997920523
520,2014,Lowest OutSample Mape,2012,01-04-2012,1383.085355,1446.031151,0.954488856
521,2014,Lowest OutSample Mape,2012,01-05-2012,1256.578116,1286.77868,0.975966028
522,2014,Lowest OutSample Mape,2012,01-06-2012,1250.914708,1380.935565,0.896059375
523,2014,Lowest OutSample Mape,2012,01-07-2012,1424.697673,1193.756392,0.837901552
524,2014,Lowest OutSample Mape,2012,01-08-2012,1209.697283,1215.351719,0.995325743
525,2014,Lowest OutSample Mape,2012,01-09-2012,1290.272206,1338.277678,0.962794307
526,2014,Lowest OutSample Mape,2012,01-10-2012,1461.46163,1424.565101,0.97475368
527,2014,Lowest OutSample Mape,2012,01-11-2012,1659.064149,1550.135143,0.934343102
528,2014,Lowest OutSample Mape,2012,01-12-2012,1762.816821,1863.719668,0.942760447
529,2014,Lowest OutSample Mape,2013,01-01-2013,1515.563794,1584.689567,0.954389401
530,2014,Lowest OutSample Mape,2013,01-02-2013,1442.783329,1248.294315,0.865198738
531,2014,Lowest OutSample Mape,2013,01-03-2013,1494.53245,1360.072789,0.910032291
532,2014,Lowest OutSample Mape,2013,01-04-2013,1198.571522,1338.924502,0.882899788
533,2014,Lowest OutSample Mape,2013,01-05-2013,1415.179078,1275.648199,0.901404083
534,2014,Lowest OutSample Mape,2013,01-06-2013,1170.703381,1247.756877,0.93418188
535,2014,Lowest OutSample Mape,2013,01-07-2013,1399.530637,1263.328903,0.90268042
536,2014,Lowest OutSample Mape,2013,01-08-2013,1199.030512,1200.145654,0.999069964
537,2014,Lowest OutSample Mape,2013,01-09-2013,1285.699875,1296.078576,0.991927587
538,2014,Lowest OutSample Mape,2013,01-10-2013,1574.435691,1420.127352,0.901991336
539,2014,Lowest OutSample Mape,2013,01-11-2013,1576.22275,1530.176501,0.970786966
540,2014,Lowest OutSample Mape,2013,01-12-2013,1897.742974,1809.764143,0.953640281
541,2014,Lowest OutSample Mape,2014,01-01-2014,1431.416965,1493.332903,0.956745002
542,2014,Lowest OutSample Mape,2014,01-02-2014,1295.234895,1325.862184,0.976353873
543,2014,Lowest OutSample Mape,2014,01-03-2014,1298.673707,1466.049322,0.871118038
544,2014,Lowest OutSample Mape,2014,01-04-2014,1500.886595,1370.295764,0.912990874
545,2014,Lowest OutSample Mape,2014,01-05-2014,1255.636159,1256.073401,0.999651777
546,2014,Lowest OutSample Mape,2014,01-06-2014,1248.203353,1215.787284,0.974029817
547,2014,Lowest OutSample Mape,2014,01-07-2014,1295.34551,1293.474117,0.998555294
548,2014,Lowest OutSample Mape,2014,01-08-2014,1273.485672,1205.992978,0.947001607
549,2014,Lowest OutSample Mape,2014,01-09-2014,1338.542127,1254.022283,0.936856792
550,2014,Lowest OutSample Mape,2014,01-10-2014,1439.808765,1436.404711,0.99763576
551,2014,Lowest OutSample Mape,2014,01-11-2014,1584.612492,1570.314711,0.990977112
552,2014,Lowest OutSample Mape,2014,01-12-2014,1810.307154,1837.522829,0.984966266
553,2014,Lowest OutSample Mape,2015,01-01-2015,1662.501069,1484.687596,0.893044596
554,2014,Lowest OutSample Mape,2015,01-02-2015,1055.452127,1301.520423,0.766859823
555,2014,Lowest OutSample Mape,2015,01-03-2015,1572.300884,1377.442795,0.876068193
556,2014,Lowest OutSample Mape,2015,01-04-2015,1261.277434,1362.921882,0.919411506
557,2014,Lowest OutSample Mape,2015,01-05-2015,1093.949577,1276.40177,0.833216999
558,2014,Lowest OutSample Mape,2015,01-06-2015,1288.687455,1216.19134,0.943744222
559,2014,Lowest OutSample Mape,2015,01-07-2015,1421.229635,1296.930191,0.912540915
560,2014,Lowest OutSample Mape,2015,01-08-2015,1318.693795,1221.049011,0.925953406
561,2014,Lowest OutSample Mape,2015,01-09-2015,1331.707548,1290.188504,0.968822701
562,2014,Lowest OutSample Mape,2015,01-10-2015,1485.756646,1452.014579,0.977289641
563,2014,Lowest OutSample Mape,2015,01-11-2015,1571.134384,1563.083526,0.994875768
564,2014,Lowest OutSample Mape,2015,01-12-2015,1965.386745,1816.435077,0.92421254
565,2014,Lowest OutSample Mape,2016,01-01-2016,1468.391614,1456.890762,0.992167721
566,2014,Lowest OutSample Mape,2016,01-02-2016,1202.601797,1281.661857,0.934259154
567,2014,Lowest OutSample Mape,2016,01-03-2016,1493.370473,1352.202978,0.905470546
568,2014,Lowest OutSample Mape,2016,01-04-2016,1276.321496,1356.358066,0.937291215
569,2014,Lowest OutSample Mape,2016,01-05-2016,1217.321543,1256.316551,0.96796655
570,2014,Lowest OutSample Mape,2016,01-06-2016,1182.128779,1200.620468,0.984357297
571,2014,Lowest OutSample Mape,2016,01-07-2016,1395.204644,1278.491582,0.916346994
572,2014,Lowest OutSample Mape,2016,01-08-2016,1231.507862,1207.224186,0.980281347
573,2014,Lowest OutSample Mape,2016,01-09-2016,1377.947097,1276.015045,0.92602615
574,2014,Lowest OutSample Mape,2016,01-10-2016,1439.062829,1432.669288,0.99555715
575,2014,Lowest OutSample Mape,2016,01-11-2016,1594.208192,1546.619226,0.970148839
576,2014,Lowest OutSample Mape,2016,01-12-2016,1935.742292,1797.608847,0.928640581
577,2014,Lowest INSample Mape,2009,01-01-2009,1611.309904,1610.379614,0.99942265
578,2014,Lowest INSample Mape,2009,01-02-2009,1343.166985,1342.958649,0.999844892
579,2014,Lowest INSample Mape,2009,01-03-2009,1563.248524,1562.926133,0.999793769
580,2014,Lowest INSample Mape,2009,01-04-2009,1542.646804,1542.424677,0.999856009
581,2014,Lowest INSample Mape,2009,01-05-2009,1393.522857,1393.480549,0.999969639
582,2014,Lowest INSample Mape,2009,01-06-2009,1505.522483,1505.384256,0.999908187
583,2014,Lowest INSample Mape,2009,01-07-2009,1192.494217,1192.66726,0.99985489
584,2014,Lowest INSample Mape,2009,01-08-2009,1333.554577,1333.573395,0.999985889
585,2014,Lowest INSample Mape,2009,01-09-2009,1511.87638,1511.724425,0.999899493
586,2014,Lowest INSample Mape,2009,01-10-2009,1552.030974,1551.85606,0.9998873
587,2014,Lowest INSample Mape,2009,01-11-2009,1770.121471,1769.7541,0.99979246
588,2014,Lowest INSample Mape,2009,01-12-2009,2142.850474,2142.833424,0.999992043
589,2014,Lowest INSample Mape,2010,01-01-2010,1578.423817,1584.242291,0.996313744
590,2014,Lowest INSample Mape,2010,01-02-2010,1282.251782,1296.257429,0.989077304
591,2014,Lowest INSample Mape,2010,01-03-2010,1565.996896,1536.665533,0.981269846
592,2014,Lowest INSample Mape,2010,01-04-2010,1406.814602,1473.365811,0.952693689
593,2014,Lowest INSample Mape,2010,01-05-2010,1371.829516,1365.340835,0.995270053
594,2014,Lowest INSample Mape,2010,01-06-2010,1466.819963,1456.919673,0.993250508
595,2014,Lowest INSample Mape,2010,01-07-2010,1230.075862,1157.31475,0.940848273
596,2014,Lowest INSample Mape,2010,01-08-2010,1316.638416,1271.432256,0.965665471
597,2014,Lowest INSample Mape,2010,01-09-2010,1461.90817,1453.271459,0.994092166
598,2014,Lowest INSample Mape,2010,01-10-2010,1415.710175,1493.679824,0.944925416
599,2014,Lowest INSample Mape,2010,01-11-2010,1565.999475,1733.576007,0.892990684
600,2014,Lowest INSample Mape,2010,01-12-2010,1872.276643,2146.869382,0.853337518
601,2014,Lowest INSample Mape,2011,01-01-2011,1700.400237,1623.356131,0.954690605
602,2014,Lowest INSample Mape,2011,01-02-2011,1277.937634,1214.164939,0.950097177
603,2014,Lowest INSample Mape,2011,01-03-2011,1484.16489,1459.08796,0.983103676
604,2014,Lowest INSample Mape,2011,01-04-2011,1577.484479,1385.101659,0.878044556
605,2014,Lowest INSample Mape,2011,01-05-2011,1256.881635,1234.87376,0.982490097
606,2014,Lowest INSample Mape,2011,01-06-2011,1365.863201,1396.405409,0.977638897
607,2014,Lowest INSample Mape,2011,01-07-2011,1194.73614,1155.883615,0.967480246
608,2014,Lowest INSample Mape,2011,01-08-2011,1408.328134,1252.675298,0.889476868
609,2014,Lowest INSample Mape,2011,01-09-2011,1329.566484,1362.090366,0.97553798
610,2014,Lowest INSample Mape,2011,01-10-2011,1471.344872,1427.765236,0.970381087
611,2014,Lowest INSample Mape,2011,01-11-2011,1591.192481,1587.113695,0.997436648
612,2014,Lowest INSample Mape,2011,01-12-2011,1946.487392,1946.423147,0.999966994
613,2014,Lowest INSample Mape,2012,01-01-2012,1579.553659,1575.964306,0.997727616
614,2014,Lowest INSample Mape,2012,01-02-2012,1271.618161,1229.586923,0.966946652
615,2014,Lowest INSample Mape,2012,01-03-2012,1454.67904,1450.330714,0.997010801
616,2014,Lowest INSample Mape,2012,01-04-2012,1383.085355,1447.917147,0.953125242
617,2014,Lowest INSample Mape,2012,01-05-2012,1256.578116,1286.206811,0.976421128
618,2014,Lowest INSample Mape,2012,01-06-2012,1250.914708,1378.550452,0.89796607
619,2014,Lowest INSample Mape,2012,01-07-2012,1424.697673,1192.853919,0.837268103
620,2014,Lowest INSample Mape,2012,01-08-2012,1209.697283,1213.67434,0.996712354
621,2014,Lowest INSample Mape,2012,01-09-2012,1290.272206,1342.521699,0.959505062
622,2014,Lowest INSample Mape,2012,01-10-2012,1461.46163,1425.90985,0.975673819
623,2014,Lowest INSample Mape,2012,01-11-2012,1659.064149,1550.391756,0.934497775
624,2014,Lowest INSample Mape,2012,01-12-2012,1762.816821,1866.350072,0.941268287
625,2014,Lowest INSample Mape,2013,01-01-2013,1515.563794,1585.455209,0.953884214
626,2014,Lowest INSample Mape,2013,01-02-2013,1442.783329,1245.695838,0.863397721
627,2014,Lowest INSample Mape,2013,01-03-2013,1494.53245,1357.96401,0.908621295
628,2014,Lowest INSample Mape,2013,01-04-2013,1198.571522,1340.015152,0.88198983
629,2014,Lowest INSample Mape,2013,01-05-2013,1415.179078,1277.530017,0.902733822
630,2014,Lowest INSample Mape,2013,01-06-2013,1170.703381,1243.390605,0.937911494
631,2014,Lowest INSample Mape,2013,01-07-2013,1399.530637,1265.45874,0.904202242
632,2014,Lowest INSample Mape,2013,01-08-2013,1199.030512,1195.697534,0.997220272
633,2014,Lowest INSample Mape,2013,01-09-2013,1285.699875,1297.490529,0.990829388
634,2014,Lowest INSample Mape,2013,01-10-2013,1574.435691,1419.202607,0.901403986
635,2014,Lowest INSample Mape,2013,01-11-2013,1576.22275,1529.764947,0.970525865
636,2014,Lowest INSample Mape,2013,01-12-2013,1897.742974,1811.753691,0.954688657
637,2014,Lowest INSample Mape,2014,01-01-2014,1431.416965,1491.854787,0.957777627
638,2014,Lowest INSample Mape,2014,01-02-2014,1295.234895,1325.812732,0.976392053
639,2014,Lowest INSample Mape,2014,01-03-2014,1298.673707,1463.392979,0.873163466
640,2014,Lowest INSample Mape,2014,01-04-2014,1500.886595,1367.630665,0.911215191
641,2014,Lowest INSample Mape,2014,01-05-2014,1255.636159,1252.905962,0.997825647
642,2014,Lowest INSample Mape,2014,01-06-2014,1248.203353,1219.401506,0.976925357
643,2014,Lowest INSample Mape,2014,01-07-2014,1295.34551,1290.969921,0.996622068
644,2014,Lowest INSample Mape,2014,01-08-2014,1273.485672,1205.552814,0.94665597
645,2014,Lowest INSample Mape,2014,01-09-2014,1338.542127,1254.340328,0.937094397
646,2014,Lowest INSample Mape,2014,01-10-2014,1439.808765,1437.300332,0.998257801
647,2014,Lowest INSample Mape,2014,01-11-2014,1584.612492,1570.277588,0.990953685
648,2014,Lowest INSample Mape,2014,01-12-2014,1810.307154,1838.683302,0.98432523
